##FILE_TYPE,問題DATA,,,,,,,,,,,,,,,,,,,
##YEAR,2007,,,,,,,,,,,,,,,,,,,
##UDATE,2007/4/24,,,,,,,,,,,,,,,,,,,
##VERSION,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
##DATA_START,,,,,,,,,,,,,,,,,,,,
ID,(1)教科書[ID],(1)設問[ID],(1)章[ID],(1)章[番号],,,(1)PAGE,(1)文例,SORT-KEY,[単語](英),[単語](品詞),[単語](英)アクセント,[単語](日),[単語](語形),[単語](語形)答,[熟語](英),[熟語](日),[長文](英),[長文](日),[OPTION]1
986,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,214,617,survive,sur<A>vive,,2,生き延びる,人を表す名詞,survivor,,,<S>Fur helps wild animals to <B>survive</B></S> in the winter.,毛皮のおかげで，野生動物は冬を<B>生き延びる</B>ことができる。,
987,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,214,618,exist,ex<A>ist,,2,存在する；生存する,名詞形,existence,,,<S>Many types of mosquitoes <B>exist</B></S>.,多くの種類の蚊が<B>存在する</B>。,
988,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,214,618,exist,ex<A>ist,,2,存在する；生存する,形容詞形「存在している」,existing,,,<S>Many types of mosquitoes <B>exist</B></S>.,多くの種類の蚊が<B>存在する</B>。,
989,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,214,618,exist,ex<A>ist,,2,存在する；生存する,形容詞形「実在する」,existent,,,<S>Many types of mosquitoes <B>exist</B></S>.,多くの種類の蚊が<B>存在する</B>。,
990,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,216,619,decrease,decrease,,2,減少する，～を減少させる；減少,反義語,increase,on the decrease,（次第に）減少して,<S>The number of ambulance calls has <B>decreased</B></S> in the last six months.,過去6か月間に，救急車の出動要請が<B>減った</B>。,
991,73,5,13,1,第4章　高校必修語(2)200,§1　動詞60,216,619,decrease,de<A>crease,（動詞）,2,減少する，～を減少させる；減少,反義語,increase,on the decrease,（次第に）減少して,<S>The number of ambulance calls has <B>decreased</B></S> in the last six months.,過去6か月間に，救急車の出動要請が<B>減った</B>。,
992,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,216,620,shake,shake,,,～を振る；震える；握手；震え,類義語,tremble,shake hands with ~,～と握手する,<S><B>Shake</B> the bottle to mix <SJ> up the spices</S>.,ボトルを<B>振って</B>スパイスを混ぜてください。,
993,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,216,621,treat,treat,,,～を扱う；～を手当てする，～をおごる,名詞形,treatment,treat A as B,ＡをBとして扱う,"<S>Take care in how you <B>treat</B> him</S>, as he gets angry easily.",彼をどう<B>扱う</B>かに気をつけてください。怒りやすい人ですから。,
994,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,216,622,own,own,,,～を所有する；自分自身の,名詞形「所有者」,owner,~'s own＋名詞,～自身のもの,"<S>She <B>owns</B> only one purse</S>, but it is dear to her.",彼女はハンドバッグを1つしか<B>持って</B>いないが，彼女にとっては大切なものだ。,
995,73,"8,10",13,1,第4章　高校必修語(2)200,§1　動詞60,216,622,own,own,,,～を所有する；自分自身の,名詞形,owner,on ~'s own,独力で；1人で,"<S>She <B>owns</B> only one purse</S>, but it is dear to her.",彼女はハンドバッグを1つしか<B>持って</B>いないが，彼女にとっては大切なものだ。,
996,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,216,623,display,dis<A>play,,2,～を展示する；～を誇示する；～を表す；展示,類義語,exhibit / show,,,<S>It's a bad idea to <B>display</B></S> how much cash you're carrying.,現金をいくら持っているかを<B>見せびらかす</B>のは，よくない考えだ。,
997,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,218,624,aim,aim,,,（～を）ねらう，目指す，～を…に向ける,形容詞形「目標のない」,aimless,aim A at B,AをBに向ける,<S>The hunter <B>aimed</B> at the wild deer</S>.,その漁師は野生のシカに<B>ねらいを定めた</B>。,
998,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,218,624,aim,aim,,,（～を）ねらう，目指す，～を…に向ける,類義語「目標，目的」,end,aim A at B,AをBに向ける,<S>The hunter <B>aimed</B> at the wild deer</S>.,その漁師は野生のシカに<B>ねらいを定めた</B>。,
999,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,218,625,hide,hide,,,～を隠す,類義語,conceal,hide A from B ,AをBから隠す,The little boy tried to <S><B>hide</B> his dirty hands from his mother</S>.,その少年は，汚い両手を母から<B>隠そう</B>とした。,
1000,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,218,626,agree,a<A>gree,,2,同意する，賛成する,名詞形,agreement,agree to do,doすることに合意する,The main thing is that <S>he <B>agreed</B> to lend us his help</S>.,肝心なのは，彼が私たちに手を貸してくれることに<B>同意してくれた</B>ことだ。,
1001,73,"6,8,10",13,1,第4章　高校必修語(2)200,§1　動詞60,218,626,agree,a<A>gree,,2,同意する，賛成する,形容詞形,agreeable,agree with ~,（人）と意見が一致する,The main thing is that <S>he <B>agreed</B> to lend us his help</S>.,肝心なのは，彼が私たちに手を貸してくれることに<B>同意してくれた</B>ことだ。,
1002,73,"6,8,10",13,1,第4章　高校必修語(2)200,§1　動詞60,218,626,agree,a<A>gree,,2,同意する，賛成する,反義語,disagree,agree to ～,（提案など）に同意する,The main thing is that <S>he <B>agreed</B> to lend us his help</S>.,肝心なのは，彼が私たちに手を貸してくれることに<B>同意してくれた</B>ことだ。,
1003,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,218,627,manage,man<A>age,,1,どうにかして～する；～を経営する，管理する,人を表す名詞,manager,manage to do,何とかdoする,<S><SB>I <B>managed</B> to close the window</S> before the thunder and lightning started.,私は雷になる前に，<B>何とか</B>窓を閉めた。,
1004,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,218,627,manage,man<A>age,,1,どうにかして～する；～を経営する，管理する,名詞形「管理；運営」,management,,,<S><SB>I <B>managed</B> to close the window</S> before the thunder and lightning started.,私は雷になる前に，<B>何とか</B>窓を閉めた。,
1005,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,218,627,manage,man<A>age,,1,どうにかして～する；～を経営する，管理する,形容詞形,manageable,,,<S><SB>I <B>managed</B> to close the window</S> before the thunder and lightning started.,私は雷になる前に，<B>何とか</B>窓を閉めた。,
1006,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,218,628,fail,fail,,,失敗する；落第する,名詞形,failure,fail to do,doできない,He <S><B>failed</B> to switch lanes before reaching the <SJ> tunnel</S>.,彼はトンネルに着く前に，車線の変更を<B>しそこねた</B>。,
1007,73,"6,8,10",13,1,第4章　高校必修語(2)200,§1　動詞60,218,628,fail,fail,,,失敗する；落第する,反義語,succeed,without fail,決まって必ず,He <S><B>failed</B> to switch lanes before reaching the <SJ> tunnel</S>.,彼はトンネルに着く前に，車線の変更を<B>しそこねた</B>。,
1008,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,218,629,demand,de<A>mand,,2,～を要求する；需要,形容詞形,demanding,on demand,要求に応じて,"In a loud voice, <S>the man <B>demanded</B> to see the manager</S>.",大声で，その男性は支配人と会うことを<B>要求した</B>。,
1009,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,220,630,avoid,a<A>void,,2,～を避ける,名詞形,avoidance,avoid doing,doすることを避ける,<S>The ship <B>avoided</B> sinking by quickly sailing</S> to the closest harbor.,その船は一番近い港へ素早く進んだことで，沈没するのを<B>免れた</B>。,
1010,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,220,630,avoid,a<A>void,,2,～を避ける,形容詞形,avoidable,avoid doing,doすることを避ける,<S>The ship <B>avoided</B> sinking by quickly sailing</S> to the closest harbor.,その船は一番近い港へ素早く進んだことで，沈没するのを<B>免れた</B>。,
1011,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,220,631,quit,quit,,,（～を）やめる,類義語,stop,quit doing,doすることをやめる,"<S>He is trying to <B>quit</B> smoking</S>, but it would take a miracle.",彼はたばこを吸うことを<B>やめよう</B>としているが，それには奇跡がいるだろう。,
1012,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,220,632,continue,con<A>tin<A>ue,,2,（～を）続ける，続く，継続する,名詞形「（～を）続けること」,continuation,continue to do [doing],doし続ける,She still <S><B>continued</B> complaining after <SB>I demonstrated that she was wrong</S>.,彼女は，私が彼女が誤っていると証明した後でも，まだ文句を言い<B>続けた</B>。,
1013,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,220,632,continue,con<A>tin<A>ue,,2,（～を）続ける。続く，継続する,名詞形「（～が）続くこと」,continuance,continue to do [doing],doし続ける,She still <S><B>continued</B> complaining after <SB>I demonstrated that she was wrong</S>.,彼女は，私が彼女が誤っていると証明した後でも，まだ文句を言い<B>続けた</B>。,
1014,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,220,632,continue,con<A>tin<A>ue,,2,（～を）続ける。続く，継続する,名詞形「連続性」,continuity,continue to do [doing],doし続ける,She still <S><B>continued</B> complaining after <SB>I demonstrated that she was wrong</S>.,彼女は，私が彼女が誤っていると証明した後でも，まだ文句を言い<B>続けた</B>。,
1015,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,220,633,prefer,pre<A>fer,,2,～をより好む,名詞形,preference,prefer A to B,AのほうがBより好きだ,<S><SB>I <B>prefer</B> fruit to ice <SJ> cream for dessert</S>.,私は，デザートにはアイスクリームより果物のほうが<B>好きだ</B>。,
1016,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,220,633,prefer,pre<A>fer,,2,～をより好む,形容詞形,preferable,prefer A to B,AのほうがBより好きだ,<S><SB>I <B>prefer</B> fruit to ice <SJ> cream for dessert</S>.,私は，デザートにはアイスクリームより果物のほうが<B>好きだ</B>。,
1017,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,220,634,hate,hate,,,～を憎む，嫌悪する,名詞形,hatred,hate to do,doするのを嫌う,"<S><SB>I <B>hate</B> to agree with him</S>, but I believe he's right.",私は彼に賛成するのは<B>嫌だ</B>が，彼が正しいと思う。,
1018,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,220,634,hate,hate,,,～を憎む，嫌悪する,形容詞形,hateful,hate to do,doするのを嫌う,"<S><SB>I <B>hate</B> to agree with him</S>, but I believe he's right.",私は彼に賛成するのは<B>嫌だ</B>が，彼が正しいと思う。,
1019,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,220,635,encourage,en<A>cour<A>age,,2,～を励ます；～を助長する,名詞形,encouragement,encourage O to do,Oにdoするよう励ます,<S>My mother <B>encouraged</B> me to manage</S> on my own.,母は私に，自力で生活するよう<B>励ましてくれた</B>。,
1020,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,220,635,encourage,en<A>cour<A>age,,2,～を励ます；～を助長する,反義語,discourage,encourage O to do,Oにdoするよう励ます,<S>My mother <B>encouraged</B> me to manage</S> on my own.,母は私に，自力で生活するよう<B>励ましてくれた</B>。,
1021,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,222,636,explain,ex<A>plain,,2,～を説明する,名詞形,explanation,explain O to 人,Oを人に説明する,My boss demanded that <S><SB>I <B>explain</B> why <SB>I wanted to quit</S>.,上司は，私がなぜ退職したいのかを<B>説明する</B>ように求めた。,
1022,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,222,636,explain,ex<A>plain,,2,～を説明する,形容詞形,explanatory,explain O (to 人),O（＝事柄）を（人に）説明する,My boss demanded that <S><SB>I <B>explain</B> why I wanted to quit</S>.,上司は，私がなぜ退職したいのかを<B>説明する</B>ように求めた。,
1023,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,222,637,limit,lim<A>it,,1,～を制限する，限定する；制限，限定,形容詞形,limited,be limited to ~,～に限定されている,The phrases you can select to answer this problem <S>are <B>limited</B> to the four below</S>.,この問題に解答するのに選べる句は，下の4つに<B>限定されている</B>。,
1024,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,222,637,limit,lim<A>it,,1,～を制限する，限定する；制限，限定,名詞形,limitation,be limited to ~,～に限定されている,The phrases you can select to answer this problem <S>are <B>limited</B> to the four below</S>.,この問題に解答するのに選べる句は，下の4つに<B>限定されている</B>。,
1025,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,222,638,invite,in<A>vite,,2,～を招待する，招く,名詞形,invitation,,,<S>His wife <B>invited</B> us to join them</S> on the balcony.,彼の妻は私たちに，バルコニーで過ごさないかと<B>誘ってくれた</B>。,
1026,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,222,639,apply,ap<A>ply,,2,申請する，応募する；適用される；～を応用する,名詞形,application,apply to ~,～に申し込む，～に当てはまる,<S>It is necessary to <B>apply</B> to a special <SJ> school</S> to learn how to dive.,ダイビングを学ぶのに，特別な学校に<B>出願する</B>ことが必要だ。,
1027,73,"6,8,10",13,1,第4章　高校必修語(2)200,§1　動詞60,222,639,apply,ap<A>ply,,2,申請する，応募する；適用される；～を応用する,形容詞形,applied,apply for ~,～を申請する,<S>It is necessary to <B>apply</B> to a special <SJ> school</S> to learn how to dive.,ダイビングを学ぶのに，特別な学校に<B>出願する</B>ことが必要だ。,
1028,73,"8,10",13,1,第4章　高校必修語(2)200,§1　動詞60,222,639,apply,ap<A>ply,,2,申請する，応募する；適用される；～を応用する,,,apply A to B,AをBに応用［適用］する,<S>It is necessary to <B>apply</B> to a special <SJ> school</S> to learn how to dive.,ダイビングを学ぶのに，特別な学校に<B>出願する</B>ことが必要だ。,
1029,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,222,640,admit,ad<A>mit,,2,～を認める,名詞形,admission,admit doing,doしたことを認める,<S>The man <B>admitted</B> hiding more than a <SJ> million <SJ> dollars</S> in his apartment.,その男は，100万ドル以上の金を自分のアパートに隠したことを<B>認めた</B>。,
1030,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,222,640,admit,ad<A>mit,,2,～を認める,形容詞形,admitted,admit doing,doしたことを認める,<S>The man <B>admitted</B> hiding more than a <SJ> million <SJ> dollars</S> in his apartment.,その男は，100万ドル以上の金を自分のアパートに隠したことを<B>認めた</B>。,
1031,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,222,641,surprise,sur<A>prise,,2,～を驚かせる；驚き,形容詞形「驚かせるような」,surprising,be surprised at ~,～に驚く,My mother <S>was very <B>surprised</B> when the <SJ> pan boiled <SJ> over</S>.,母はなべが吹きこぼれたとき，とても<B>驚いた</B>。,
1032,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,222,641,surprise,sur<A>prise,,2,～を驚かせる；驚き,副詞形「驚くべきことに」,surprisingly,be surprised at ~,～に驚く,My mother <S>was very <B>surprised</B> when the <SJ> pan boiled <SJ> over</S>.,母はなべが吹きこぼれたとき，とても<B>驚いた</B>。,
1033,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,224,642,injure,in<A>jure,,1,～をけがさせる,名詞形,injury,be injured,けがをする,"He fell down the escalator, yet by <S>good luck he was hardly <B>injured</B></S>.",彼はエスカレーターから転落したが，幸運にもほとんど<B>けがをし</B>なかった。,
1034,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,224,642,injure,in<A>jure,,1,～をけがさせる,形容詞形,injurious,be injured,けがをする,"He fell down the escalator, yet by <S>good luck he was hardly <B>injured</B></S>.",彼はエスカレーターから転落したが，幸運にもほとんど<B>けがをし</B>なかった。,
1035,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,224,642,injure,in<A>jure,,1,～をけがさせる,類義語,hurt,be injured,けがをする,"He fell down the escalator, yet by <S>good luck he was hardly <B>injured</B></S>.",彼はエスカレーターから転落したが，幸運にもほとんど<B>けがをし</B>なかった。,
1036,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,224,643,suggest,sug<A>gest,,2,～を示唆する；～を提案する,名詞形,suggestion,suggest to 人 (that) S+V,人にSVだと示唆［提案］する,<S><SB>I <B>suggest</B> that we avoid changing the plan</S> at this point.,私は，この時点で計画を変更するのは避けるべきだと<B>提案します</B>。,
1037,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,224,643,suggest,sug<A>gest,,2,～を示唆する；～を提案する,形容詞形,suggestive,suggest (to 人) (that) S+V,（人に）SVだと示唆［提案］する,<S><SB>I <B>suggest</B> that we avoid changing the plan</S> at this point.,私は，この時点で計画を変更するのは避けるべきだと<B>提案します</B>。,
1038,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,224,644,connect,con<A>nect,,2,～をつなぐ，関係づける,名詞形,connection,,,"Nowadays, <S>it is normal to <B>connect</B> your <SJ> computer to a <SJ> network</S>.",今日では，パソコンをネットワークに<B>接続する</B>のが普通だ。,
1039,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,224,645,combine,com<A>bine,,2,～を結合させる，組み合わせる,名詞形,combination,,,<S>It is dangerous to <B>combine</B> this <SJ> drug with that <SJ> one</S>.,この薬をあれと<B>組み合わせる</B>ことは危険だ。,
1040,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,224,645,combine,com<A>bine,,2,～を結合させる，組み合わせる,形容詞形,combined,,,<S>It is dangerous to <B>combine</B> this <SJ> drug with that <SJ> one</S>.,この薬をあれと<B>組み合わせる</B>ことは危険だ。,
1041,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,224,646,introduce,in<A>tro<A>duce,,3,～を紹介する；～を導入する,名詞形,introduction,,,<S>We aim to <B>introduce</B> this new product</S> by next year.,私たちは，来年までにこの新しい製品を<B>導入する</B>ことを目指している。,
1042,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,224,646,introduce,in<A>tro<A>duce,,3,～を紹介する；～を導入する,形容詞形,introductory,,,<S>We aim to <B>introduce</B> this new product</S> by next year.,私たちは，来年までにこの新しい製品を<B>導入する</B>ことを目指している。,
1043,73,"1,2,3,4,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,224,647,focus,fo<A>cus,,1,（～に）焦点を合わせる；焦点,,,focus on ~,～に焦点を合わせる，注目する,<S>You should <B>focus</B> on the image you display</S> when applying for a job.,仕事に応募するとき，自分が見せるイメージに<B>焦点を合わせる</B>べきだ。,
1044,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,226,648,reply,re<A>ply,,2,返答する；返答,類義語,answer,reply to ~,～に答える,<S><SB>I failed to <B>reply</B> to his question</S>.,私は彼の質問に<B>回答し</B>そびれた。,
1045,73,"6,8,10",13,1,第4章　高校必修語(2)200,§1　動詞60,226,648,reply,re<A>ply,,2,返答する；返答,類義語「応答する」,respond,in reply to ~,～の答えとして,<S><SB>I failed to <B>reply</B> to his question</S>.,私は彼の質問に<B>回答し</B>そびれた。,
1046,73,"1,2,3,4,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,226,649,put,put,,,～を（…に）置く；～を…の状態にする,類義語「～を置く」,place / set,,,<S>She <B>put</B> the <SJ> nail <SJ> scissors on top of the <SJ> table</S>.,彼女はつめ切りをテーブルの上に<B>置いた</B>。,
1047,73,"1,2,3,4,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,226,650,keep,keep,,,～を保つ；～を…のままにしておく,,,,,<S>Please <B>keep</B> the car's lights on</S> in this thick fog.,この濃い霧の中では，車のライトをつけた<B>ままにして</B>ください。,
1048,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,226,651,communicate,com<A>mu<A>ni<A>cate,,2,（情報などを）伝達する，意思疎通をする,名詞形,communication,communicate with ~,～と連絡［意思疎通］する,<S>Radio is one way to <B>communicate</B> with people</S> far away.,無線は，遠く離れた人と<B>連絡をとる</B>1つの手段だ。,
1049,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,226,651,communicate,com<A>mu<A>ni<A>cate,,2,（情報などを）伝達する，意思疎通をする,形容詞形,communicative,communicate with ~,～と連絡［意思疎通］する,<S>Radio is one way to <B>communicate</B> with people</S> far away.,無線は，遠く離れた人と<B>連絡をとる</B>1つの手段だ。,
1050,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,226,652,suffer,suf<A>fer,,1,病む，患う，～を被る,名詞形,suffering,suffer from ~,～に苦しむ；～を患う,<S>Several <SJ> children <B>suffering</B> from the flu were absent from school</S> that day.,インフルエンザに<B>かかっていた</B>何人かの子供は，その日学校を休んだ。,
1051,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,226,653,graduate,grad<A>u<A>ate,,1,卒業する；卒業生,名詞形,graduation,graduate from ~,～を卒業する,<S>My brother <B>graduated</B> from college</S> last year.,兄は昨年，大学を<B>卒業した</B>。,
1052,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,226,654,discuss,dis<A>cuss,,2,～を議論する,名詞形,discussion,,,<S>This is our last chance to <B>discuss</B></S> whether you want to remain here.,今回が，君が学校に残りたいのかどうかを<B>話し合う</B>最後の機会だよ。,
1053,73,"1,2,3,4,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,226,655,teach,teach,,,～に…を教える,人を表す名詞,teacher,,,<S>My father <B>taught</B> me how to draw</S>.,父は私に，絵の描き方を<B>教えてくれた</B>。,
1054,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,226,655,teach,teach,,,～に…を教える,名詞形「教え」,teaching,,,<S>My father <B>taught</B> me how to draw</S>.,父は私に，絵の描き方を<B>教えてくれた</B>。,
1055,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,228,656,measure,meas<A>ure,,1,～を測定する，測る；寸法,名詞形,measurement,take measures to do,doする方策をとる,<S><SB>I <B>measured</B> the <SJ> size of the <SJ> yard in paces</S>.,私は庭の広さを，歩幅で<B>測定した</B>。,
1056,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,228,657,bear,bear,,,～を生む；～を保つ；～を運ぶ；～を耐える,形容詞形「耐えられる」,bearable,bear to do [doing],doするのを耐える,<S><SB>I could hardly <B>bear</B> to carry the weight</S> of the bricks.,私はこれだけの重さのレンガを運ぶことに<B>耐え</B>られなかった。,
1057,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,228,657,bear,bear,,,～を生む；～を保つ；～を運ぶ；～を耐える,形容詞形「耐えられない」,unbearable,bear to do [doing],doするのを耐える,<S><SB>I could hardly <B>bear</B> to carry the weight</S> of the bricks.,私はこれだけの重さのレンガを運ぶことに<B>耐え</B>られなかった。,
1058,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,228,657,bear,bear,,,～を生む；～を保つ；～を運ぶ；～を耐える,類義語「～を我慢する」,endure,bear to do [doing],doするのを耐える,<S><SB>I could hardly <B>bear</B> to carry the weight</S> of the bricks.,私はこれだけの重さのレンガを運ぶことに<B>耐え</B>られなかった。,
1059,73,"1,2,3,4,5,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,228,658,attack,at<A>tack,,2,～を攻撃する；攻撃,,,,,We know that <S>they will <B>attack</B> somewhere along this canal</S>.,彼らが運河のどこかで<B>攻撃してくる</B>ことはわかっている。,
1060,73,"1,2,3,4,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,228,659,freeze,freeze,,,～を凍らせる；凍る,形容詞形「凍るような」,freezing,,,<S>My mother <B>froze</B> the chicken <SJ> breast</S> to keep for later.,母は後にとっておこうと，鶏の胸肉を<B>冷凍した</B>。,
1061,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,228,659,freeze,freeze,,,～を凍らせる；凍る,形容詞形「凍った」,frozen,,,<S>My mother <B>froze</B> the chicken <SJ> breast</S> to keep for later.,母は後にとっておこうと，鶏の胸肉を<B>冷凍した</B>。,
1062,73,6,13,1,第4章　高校必修語(2)200,§1　動詞60,228,659,freeze,freeze,,,～を凍らせる；凍る,名詞形「フリーザー」,freezer,,,<S>My mother <B>froze</B> the chicken <SJ> breast</S> to keep for later.,母は後にとっておこうと，鶏の胸肉を<B>冷凍した</B>。,
1063,73,"1,2,3,4,6,11,12,13,14,15,16,17",13,1,第4章　高校必修語(2)200,§1　動詞60,228,660,hug,hug,,,～を抱きしめる,類義語,embrace,,,"When he <S>gave her a <SJ> gold <SJ> bracelet for her <SJ> birthday, she <B>hugged</B> him</S>.",彼が彼女の誕生日に金のブレスレットをあげると，彼女は彼を<B>抱きしめた</B>。,
1064,73,"1,2,3,4,6,11,12,13,14,15,16,17",14,1,第4章　高校必修語(2)200,§2　名詞100,230,661,sign,sign,,,印；記号；標識；兆候；～に署名する,関連語「署名」,signature,,,I say we should <S>treat the <SJ> attack as a <B>sign</B> of war</S>.,その攻撃を，戦争の<B>兆し</B>と解釈すべきだと申し上げているのです。,
1065,73,6,14,1,第4章　高校必修語(2)200,§2　名詞100,230,661,sign,sign,,,印；記号；標識；兆候；～に署名する,類義語,signal,,,I say we should <S>treat the <SJ> attack as a <B>sign</B> of war</S>.,その攻撃を，戦争の<B>兆し</B>と解釈すべきだと申し上げているのです。,
1066,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",14,1,第4章　高校必修語(2)200,§2　名詞100,230,662,stress,stress,,,緊張，ストレス；強調,形容詞形,stressful,put [lay / place] stress on ~,～を強調する,He <S>suffers from a mysterious illness caused by <B>stress</B></S>.,彼は<B>ストレス</B>からくる不可解な病気にかかっている。,
1067,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",14,1,第4章　高校必修語(2)200,§2　名詞100,230,663,reason,rea<A>son,,1,理性；道理；理由,形容詞形「理にかなった」,reasonable,by reason of ~,～の理由で,<S>There is no <B>reason</B> why we cannot discuss it</S> now.,それを今話し合えない<B>理由</B>は何もない。,
